genome,D300418,D300419,D300420,D300421,D300422,D300423,D300424,D300425,D300426,D300427,D300428,D300429,D300430,D300431,D300432,D300433,D300434,D300435,D300436,D300437,D300438,D300439,D300440,D300441,D300442,D300443,D300444,D300445,D300446,D300447,D300448,D300449,D300450,D300451,D300452,D300453,D300454,D300455,D300456,D300457,D300458,D300459,D300460,D300461,D300462,D300463,D300464,D300465,D300466,D300467,D300468,D300469,D300470,D300471,D300472,D300473,D300474,D300475,D300476,D300477,D300478,D300479,D300480,D300481,D300482,D300483,D300484,D300485,D300486,D300487,D300488,D300489,D300490,D300491,D300492,D300493,D300494,D300495,D300496,D300497,D300498,D300499,D300500,D300501,D300502,D300503,D300504,D300505,D300506,D300507,D300508,D300509,D300510,D300511,D300512,D300513,D300514,D300515,D300516,D300517,D300518,D300519,D300520,D300521,D300522,D300523,D300524,D300525,D300526,D300527,D300528,D300529
GPB:bin_000210,0,0,3.6000295189317764,6.258465356923043,6.331584955786866,8.960765423892864,5.309717853230667,11.232141799309417,14.152859370403355,0,8.08596585643558,0,0,0,0,0,0,7.3960737812647155,0,5.744030197666398,0,0,9.695764234099187,9.973671422159883,0,0,0,0,0,9.545646911406056,0,0,5.675842971331495,6.704148514364374,0,12.49076278325373,5.477117305624361,0,8.338759361467352,6.313662747208503,6.399245058340052,6.805092718563091,0,10.144233617243875,3.5895623466948336,0,9.062236751873298,13.400088958413448,4.090819411408566,0,5.563377347332403,0,0,0,0,0,0,0,3.749280852554944,0,7.1478737834736155,0,10.00608953473545,11.879638061750795,0,5.3925139386588565,4.07790487875651,12.056111573529751,0,6.164373761886641,0,0,0,0,0,0,9.002332899251083,8.280323925094205,0,9.641884653268017,4.220303603217363,7.109920871190025,0,0,0,9.113518365494578,0,0,0,0,0,11.837844676200412,3.6247290332750652,0,6.54868465045669,0,0,4.839448136542129,10.462051605920253,3.7715706581818145,0,0,0,0,0,12.9128383256139,0,5.122965427708237,0,0,0,3.063605767637813
GPB:bin_000021,24.984972080243914,0,2.4607021860247724,22.32943271839452,9.485340440846185,58.11666185877868,16.76155313511442,26.82999255745217,50.08111152929448,14.220335828098804,12.16639980010905,34.515090228728866,0,42.70060585666676,55.53123186251722,30.319216558052346,40.5197761146008,22.33673087263638,53.25905748026281,6.542159632135358,16.318249121004026,52.03838232722915,49.075849638560875,43.71603807847289,93.36123791763099,17.197888589045487,22.068017541937706,34.06684230368044,0,23.37514050908785,37.832171958953296,0,27.337755753221312,47.83558718123938,100.0438517052726,49.90426077231108,27.933520563687463,60.82766719286621,30.65667379322273,34.142696022929705,12.920887694119132,71.88973854401667,20.43172427604664,41.63644079847144,0,73.65254884505532,27.436633971981994,13.657436254154062,16.21306153018909,33.32374894726087,32.87691356819474,19.643476533059697,31.270095428467574,10.6634037900806,22.29308320178345,58.61547892999328,41.56148169167763,92.32273411144737,32.65952274151947,90.30543010926515,19.376081578611167,21.541608739202264,19.465401569558317,40.90808500513382,125.82790104770105,11.084483747402878,15.45570145934834,31.425616741118304,28.048313467182005,33.69703776551548,52.12963279768544,35.6814765311763,14.511414470183823,8.710041036030281,0,3.3499940516119193,45.94254014063308,18.11736185378768,14.385085774500531,23.37556427288254,23.596251040183166,12.081129107644479,5.620991312214411,45.55366623170714,9.801138637621372,26.047253743796176,38.20296527930586,7.739763200791528,62.9091949523768,30.794161602166156,13.586008512315988,22.07362064100081,7.831531604774657,8.838535635553091,15.40894618733436,12.279638903023068,22.157196278286627,17.75198329303392,20.101282685921657,6.516686719587963,20.77214785777985,37.18936936727671,14.762894739898492,16.947491271250577,4.147658767814167,32.580373081644844,10.109921189351162,28.669645359927703,11.963558197051421,33.05644816254449,25.85100402198926,8.159242272667203
GPB:bin_000032,13.423730051491802,0,0,0,0,0,0,0,0,10.487090530621188,0,0,0,0,0,0,0,0,0,0,0,31.902640324288793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.663185187890297,0,0,0,0,0,0,0,0,35.62794434503159,0,0,0,0,0,16.651060877186577,0,115.20092758280686,0,0,13.146623817697112,0,0,0,0,0,14.261914326406895,0,28.417923529196948,0,0,0,7.944308512580799,0,0,0,0,46.25891976773911,12.423437899426652,0,0,0,0,0,0,0,19.040097870941825,0,15.144432677208487,0,0,0,0,0,23.128692984698535,0,0,0,0,0,0,17.694920205967207,0,0,0,0,0,0,0,4.1471716028192676,10.797538618851112,0
GPB:bin_000156,1.5424650445300787,0,0,0,0,0,0,0,0,1.004430293489661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2631373114458795,0,0,0,0,1.2884984208561547,0,0,0,0,0,3.840311917943775,0,0,3.067094355573025,0,0,0,0,0,0,0,0,0,0,3.062946510576017,0,0,0,0,0,3.592863336408006,0,0,0,0,0,4.988198393401371,0,0,5.194879584109408,0,5.017944367522769,0,7.619532004574481,0,1.4290511113261846,0,0,0,7.187385810814814,3.0593319599357676,0,0,0,0,0,0,0,7.202732837303743,0,2.239065984313245,2.0284147133937864,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000086,4.985529610121742,0,0,0,3.7846332605331066,0,1.7367234364985806,5.22902869333071,3.115506448276233,1.7406887690408968,2.4471173723063018,2.939971320501845,0,2.1391124725077963,0,0,0,2.465514670961931,0,1.7232136407439456,4.053768679713328,5.375377129252934,2.9706795934458277,3.524811761975535,0,8.0398961636176125,0,0,0,2.999174657528983,5.156131126477201,0,3.460951464637072,0,0,2.471554886811273,0,0,3.88224499299919,0,2.663227995862529,0,0,2.251386713676862,0,0,2.9372970264616782,3.600337514351276,0,4.275273999867822,0,3.127402445903181,0,0,3.9175180092186297,0,5.576041399301302,5.654933073486219,0,0,3.2385239741238996,0,3.498529906753207,2.5256862868656813,0,0,3.0271625279148653,4.788922889651558,1.7516164877912328,0,0,3.1714360805300634,6.783992352133825,0,0,2.170973458400127,2.871869039513463,3.0200618161530435,2.5687055340980174,3.687298179174627,0,2.3405144788431067,2.334382045957897,0,0,4.687299716125224,3.825393190386681,0,0,0,3.7860165160711237,2.6829624415382414,0,2.7134401718925547,5.712061527206331,0,2.7696925637719225,0,2.5527980954108194,1.128736519022069,3.4145201870776267,5.306168243834138,2.9778264137255834,2.7488054051478623,0,2.546850096597345,0,0,0,2.017247659608477,1.7047241250524483,2.586964507199845
GPB:bin_000082,5.750882052319162,0,0,4.2534257244990545,0,0,0,0,0,3.8925768225892847,5.577887747739869,0,0,0,0,0,0,0,0,0,0,2.8138732960197643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.607207959377767,0,0,0,0,0,0,0,4.146790313412114,6.733403615116368,0,0,0,0,0,0,0,0,0,0,3.4053641899056593,0,2.0752655038971546,0,0,3.0219173945363313,3.1873790679624383,0,0,0,0,0,5.945039463471692,0,0,0,0,3.1723138056560662,3.3600146758201515,0,0,0,0,0,0,0,1.6435996206696764,0,0,0,0,1.417569443685298,2.2694741574384816,0,5.8500873170305105,0,0,0,7.628351935459186,0,0,0,0,0,0,0,0,0,0,0,0,1.1785236999464346
GPB:bin_000204,0,0,0,2.4541559717036185,0,0,0,0,0,0,3.8284804691392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.808306724423421,0,0,0,0,0,0,0,0,0,0,0,0,0,2.037182887426519,0,0,1.632806532269926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2786889912653185,1.4607224022508054,0,0,0,0,0,6.83924106486248,1.7480986293050687,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000127,0,0,0,0,18.756679253348533,11.43534414253458,13.59793224017362,26.928488830918297,23.785643236074268,0,0,21.81675348554267,0,0,0,0,0,37.47795846394984,0,18.24694946511169,89.52737603305785,0,27.17664878225223,30.2146300995243,0,37.14851713725146,0,0,0,21.639033967599797,43.101530131310696,0,22.967691595238616,0,0,10.22737548501655,0,0,18.449741872547513,26.08310087248175,0,0,0,29.52928732709297,0,0,0,18.66722863735011,0,0,0,0,0,29.98178105202008,50.57587152267795,0,70.70837420808031,0,0,0,0,38.31702682114124,0,17.6659571815332,0,0,0,30.4922815233356,0,0,124.87408751123485,59.21301954315277,0,27.21179193063989,0,0,22.485552261218405,0,0,0,0,0,31.88778306333165,0,38.507385541574415,0,0,0,0,0,27.68802269439025,0,0,40.290900322248284,0,0,35.17335916434662,0,0,0,46.05632905495758,0,0,40.64233180612491,17.42134237236118,31.19350036718767,0,0,47.80531723370673,0,0,0
D300493:bin_000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.99223358935899,0,0,0,0,76.53893115201758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.56668126640942,0,0,0,76.02699402715552,0,120.23600198687002,0,0,0,107.31175507667312,0,31.82150958077532,0,0,0,0,0,0,0,0,0,34.15356156238454,0,0,0,0,54.33264902136864,0,0,0,77.75476347193302,0,0,0,0,0
GPB:bin_000133,0,0,0,31.836314708885144,0,0,0,0,0,0,46.11768726890399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.004353860775826,0,0,8.44615332834345,0,0,0,0,0,0,0,0,0,0,0,23.626846964959153,0,15.337682652994172,0,0,0,0,0,0,0,17.344221057203626,0,0,0,31.350021396665326,0,0,22.42003897879406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.482616611826025,0,0,0,0,0,0,0,0,0,0,44.77156054615189,19.87497776189278,0,0,0,0,0,35.58019021395062,19.88020672223923,0,0,0,0,0,0,0,31.368533118351607,0,0,0,13.41168225871854
GPB:bin_000154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.641689291910139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.124469520840623,0,0,0,0,0,2.9828503295950375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.180707321801062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300418:bin_000013,23.220832097338654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7121258365469195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000016,19.128313748400913,173.42789643788564,0,3.071008711634058,0,0,0,0,0,7.086634981453181,0,0,1257.408980785985,0,0,0,0,0,0,0,0,9.365617546250542,0,0,0,0,0,0,124.08895539386485,0,0,123.69422101942428,0,27.935097218062502,0,0,5.840159217913606,0,0,0,89.55581407375877,0,0,0,0,0,0,0,6.8511838763446935,10.790940673482226,24.384917376155162,0,0,0,0,0,0,0,15.68818726518114,0,22.096770802017048,0,3.233573975009107,0,0,102.95683510068476,30.57880735462187,0,0,0,0,0,7.771804517046762,0,0,0,0,3.168573443638643,10.056328110747833,0,21.139281007455665,0,0,0,0,0,4.1890178512060405,0,0,0,0,3.6902826265727287,3.5507765680969716,0,0,0,0,0,25.117611890422886,1.734597786657316,0,0,0,0,0,0,0,42.072606232890294,0,0,0,4.213995104572002
GPB:bin_000040,0,0,0,0,0,0,0,0,0,7.984627102542819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2459972756179045,0,0,0,0,0,0,0,0,62.43954925903927,0,0,0,0,0,0,0,0,0,0,1.2856263549304008,0,0,0,0,0,2.812189080361777,0,0,0,0,0,79.88238688848958,0,0,0,0,0,3.968458812926387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8451393013665006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.24378242598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.29826337182497,0,0,0,0,0,26.059756543489897,0,0,0,0,0,0,0,0,0,0,35.962895934795625,32.00719134706596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.1715297908309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300526:bin_000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.451215154189363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.007674159145907,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5778899664350325,34.348236772834085,0,18.814178426095932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.696999627477204,0,0,0,0,0,13.045620297847615,0,0,0,0,0,0,23.768731593061027,0,0,0,0,35.59369990966559,0,0,0
GPB:bin_000215,3.7391962678620962,0,0,6.1619521391155585,3.8785527716829753,0,0,2.514551563507788,0,1.84356348610771,6.730871093324635,9.234557949295075,0,0,0,0,6.2395202381662145,0,0,3.913253317184912,2.994261660590478,0,0,16.96139752166413,0,2.9325102106077976,0,0,0,3.8211619866302504,2.4348400867796958,14.016655276379929,0,3.179848603626398,0,6.415572846016298,0,2.9533527107814854,3.746217677495076,0,1.7358772352103244,0,5.615982107970064,7.167639727283523,0,0,13.0038723690039,13.601800831433446,2.423051509553798,0,0,14.537939509447368,0,0,0,0,2.4803683850314386,0,0,0,8.230200733478624,0,1.836505121687188,0,0,4.6779587357915,2.966360795996269,7.242288398118361,0,0,0,6.089668574683408,0,2.3254908704429202,0,10.863007617120807,0,5.231208860082769,4.532985104264237,2.4874267494519606,0,5.349316361066998,1.997812769308014,178.56933974605656,3.418465666785086,3.9581903388359834,0,2.6075667637509996,0,1.1820727891059257,1.4542817541402913,6.796946253449729,2.454869581627459,0,7.504926073179348,10.308796668353446,0,5.108334191505621,20.530860450345823,1.5319237627660314,4.347509025590944,0,19.58840250366222,2.5582690771699728,1.7001789104447533,9.571253018590228,4.410886486225472,0,2.090310602525638,0,0,1.6832905725380596
D300418:bin_000001,127.43638318827763,0,0,0,0,0,0,0,0,35.40540223647096,0,0,0,0,0,0,0,0,0,0,0,122.7311176324764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.799940369707812,0,0,0,0,0,0,0,0,49.14273079938092,0,0,0,0,0,0,0,92.80039597194026,0,0,27.945669433780225,0,0,0,0,0,26.104081660000134,0,0,0,0,0,28.03553362411476,0,0,0,0,83.37696729713976,83.03216685761761,0,0,0,0,0,0,0,34.88573094008161,0,0,0,0,0,0,0,17.836743650043886,0,0,0,0,0,0,44.424400179560884,0,0,0,0,0,0,0,36.62924698331022,0,0
GPB:bin_000065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4597235200808756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.159599479895846,0,0,0,0,0,5.143544090798746,0,0,0,0,0,0,0,0,0,7.43876970759106,0,0,0,16.14863539169097,0,6.471755085481313,0,0,0,8.585110522132693,0,0,0,0,0,0,0,0,0,0,7.117379260348044,0,4.282279546006272,0,6.911066845355476,0,0,0,3.928465726000885,0,0,0,0,0,0,0,0,8.482103960972236,0,2.3999281697588035,3.551855780837953,0,1.0482725824634447,0,0,0,3.21255765540772,0,0,0,0,6.837839905024459,0,0,0
TG3_35:bin_000005,65.1332839187315,0,0,0,0,0,0,0,0,29.381542833177612,0,0,0,0,0,0,0,0,0,0,0,167.9350444155515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.28617219995027,0,0,0,0,0,0,0,0,56.4300242488382,0,0,0,0,0,64.28238954379798,0,113.32820555209638,0,0,44.95090270856609,0,0,0,0,0,24.9499304514322,0,23.25490007432516,0,0,0,58.10279772918675,0,0,0,0,49.74741640451859,52.73106012614274,0,0,0,0,0,0,0,99.53599282359055,0,132.913055143579,0,0,0,0,0,42.631256406903496,0,0,0,0,0,0,67.82916324231154,0,0,0,0,0,0,0,22.90544646928379,39.851024460905435,0
GPB:bin_000024,0,0,0,0,15.462420546543411,0,0,6.1525130690370196,0,0,0,0,0,0,0,0,0,0,0,15.887342900007269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300481:bin_000002,0,0,0,28.675945777224076,25.39288060022192,120.47574731194092,29.87166860635753,28.02290145669993,117.60618536576108,0,27.06326284245937,14.919515820624799,0,92.59854296115896,50.273025328047254,87.36752882931918,29.335649665394854,56.8747919944202,58.00346161953907,32.2627584098647,11.282781848831542,0,36.391181986835406,110.99613236712553,13.743822530825495,4.669526157358297,124.62765730305472,262.19429534318294,0,49.7327869663619,8.856106569349992,0,17.282086406958214,54.643226796066756,5.241486429055101,69.41475787303237,45.16762792639703,8.9907721777159,51.88382731622474,108.64881269906685,0,174.09355319960875,12.329909897574833,88.87274362664125,0,54.3790300551541,5.614066362506871,38.314373617673716,35.87651433145736,0,61.46735185088533,8.003224383032574,96.12567366695113,4.619960672965409,2.408221668369121,0,7.630847795157799,0,66.03327343676393,26.52658302837145,0,117.5847832437822,41.056031195922785,114.73291236280104,137.5151916091481,14.470681295799356,0,46.5897252191218,0,200.67793720824147,17.107717574683747,35.70544986480908,0,4.002959355963888,0,2.7140025797775533,91.23836439662962,0,0,12.07938814671519,52.91885630313674,9.821184677775209,5.064575777068177,0,5.582141106918426,6.635979559702601,0,1.7965581727637578,0,10.74640705310912,20.949118869723947,52.6221751062989,16.26042739173373,3.2961809667184294,0,21.045097982066277,2.612583973250567,8.65840383211518,59.0307634745252,10.860992285746628,6.925696170528312,0,5.124969413436126,8.024219813857458,0,32.66726359890492,5.082826042603609,49.39284399801806,11.981273905814396,0,0,7.984160735189155
D300475:bin_000015,2.2829420802098896,0,0,0,1.8879549321818345,0,0,0,0,1.7457747653266926,0,0,0,0,0,0,0,0,0,3.678664712808735,0,2.684620059619363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9683209409336448,0,0,0,0,0,0,0,0,5.001092328911134,0,0,0,0,0,12.528429697356463,0,34.44645282026146,0,0,1.7990733198536737,0,0,0,0,0,1.5780477877424983,0,3.1572360581068293,0,0,0,0,0,0,0,0,7.387742295533009,0,0,0,0,0,0,0,0,3.233952522468775,0,7.121097458548526,0,0,0,0,0,0,0,0,0,0,0,0,11.480858393115744,0,0,0,0,0,0,0,5.913934619426018,0,0
D300521:bin_000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.76203355186081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.48496800704093,0,0,0,0,0,0,0,0,0,0,0,0,0,47.267583663936826,411.79144751601564,0,2.5936875025166772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.94471171822418,0,0,8.02683401051923,6.806317482900976,0,7.7892596846531585,0,0,0,0,0,50.225973642480355,214.56384306672214,0,0,0,0,312.34120965406953,0,0,0
D300519:bin_000006,113.1061319048737,23.478257707058823,0,0,0,0,0,0,0,46.89523394649822,0,0,0,0,0,0,0,0,0,0,0,133.1918451399331,0,0,0,0,0,0,67.31032749317377,0,0,24.346805827255363,0,0,0,0,0,0,0,0,21.362804472718736,0,0,0,0,0,0,0,0,114.73521273943314,0,0,0,0,0,61.10283608126735,0,114.40092263664272,0,0,43.89759428314422,0,0,0,0,0,56.83162083319358,0,33.131028385058556,0,0,0,223.84792659316662,0,0,0,0,55.39008189854957,90.23056621813132,0,0,0,0,0,0,0,138.26632646999752,0,61.26516226354708,0,0,0,0,0,126.97829225744115,0,0,0,0,0,0,111.73260267019901,0,0,0,0,0,0,0,11.896908932870021,41.17920656966428,0
GPB:bin_000130,33.02405636683191,0,42.06161150696027,16.49365280206386,18.002671562293383,0,0,0,0,9.702089479436914,5.139289306255237,17.718342602133,3.8700175307291196,28.715155298542612,0,68.0091602814314,30.450999542433426,0,57.840666145331646,11.331932664995263,59.42189987458872,37.95095199578457,0,0,66.75090814099315,29.19073366157302,0,59.431577016061816,0,0,60.70895969051047,0,0,14.760549482636524,35.45452918189558,27.500702012286055,7.1214811284553825,22.549138063162086,0,0,26.10641051888497,6.2348200331372174,29.801344507355186,0,16.821389055768304,94.36314899777258,27.61783458017428,24.233520051820253,8.204481914932892,27.89925480416934,17.483853717420757,43.31673116229741,44.54992342192672,29.969659644306315,53.229368390316594,29.1420682680378,52.252872097277084,35.95897115764343,23.26871464067599,55.28841797196202,48.56644056836704,31.562248632054942,7.05379707537766,0,0,17.887832420997047,24.08058765420497,22.755882079835857,25.449203957223677,5.0839114446461915,40.02790149229352,43.56190405869382,36.06922344575599,28.073778974088754,0,17.94830057089541,0,19.130086512526024,28.32074186197152,20.702370284351336,12.317658601636277,19.369162250422047,42.87320483431951,0,40.4856918149283,32.36416481794108,21.375910518325597,15.102102233126253,52.67402353167558,16.769703051599862,38.775131200782226,17.94259497303266,12.691766822284052,28.69686382304144,23.94314987039343,20.085158844963242,22.508975129187043,22.27325562532793,23.341600856510926,4.513631344540918,41.236593243453385,25.398748572202102,31.15614431358861,26.359023067396535,32.87957049154285,30.415926896747695,24.48982445777242,9.009642460388047,38.21900322086593,13.477293398623273,24.459730225908114,8.279661557359718
D300500:bin_000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.21559108219472,0,0,0,0,155.91685276468638,0,0,0,0,152.3829710999679,0,0,0,12.921558576088518,0,0,0,0,0,0,0,0,0,0,27.903439517108897,0,0,0,0,0,0,0,47.51849598507195,74.37195244168288,0,82.66432647298282,0,0,0,0,0,0,0,0,0,0,0,0,0,155.14898779823721,9.057046212025805,0,73.7357898863191,0,0,0,0,0,0,0,0,74.05923681778594,0,60.369901963740595,0,0,0,0,0,123.00224736639522,0,0,77.30461481700904,0,0,54.815519067138965,0,0,0,78.90375702191137,0,0,97.00321584473129,117.96890936213462,0,0,0,119.64192908113401,0,0,0
GPB:bin_000198,4.2502588010652,0,0,0,0,0,0,0,0,1.1438915632681728,1.767414659662882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3870283053377035,0,0,0,0,0,0,0,0,2.7077404380779586,0,0,0,0,0,0,0,0,0,0,1.3170733714737213,0,3.324884956982325,0,0,0,0.9530143465410278,0,0,0,0,0,2.133256942818682,0,0,0,0,2.242447215556596,1.5188558981037106,0,0,0,0,0,0,0,0,0,0,0,0,2.9776982983144094,0,0,1.2290078499941473,0,0,0,0,1.9144648762144445,0,0,0,0,0,0,0,0,0,0,0,1.2948512305396231
GPB:bin_000033,8.479640766762875,23.971617239515655,0,3.787947172935616,4.781688764187067,7.186892701493738,6.307035750836563,4.5913923162724375,2.8805354001126915,2.919733104883686,6.296169060404999,5.622822349734944,0,0,6.236143532306842,7.2099628577670956,3.2845003047272976,6.063742626174349,6.248131389211503,3.4506485516828995,9.088692892379518,9.243284500304727,7.682318917240665,6.071159573611766,12.422438278348261,1.1382427009187814,5.582374113128571,4.247754792267976,7.52984027689937,1.6802835688741187,4.06556524038959,5.263445373319687,4.542837183629819,13.55227223071881,0,2.277520324735807,4.810364752825914,3.07126306590159,3.307052999551533,5.293113163069351,4.44344146361096,5.607815967710406,2.5813995607327254,3.019775651713947,3.950602555109644,0,3.125510274484551,3.795838460034727,4.35267010107747,5.430456056023826,4.930890148683923,2.867426376734933,7.204486390763887,0,11.48022722307188,6.432390786886376,2.96466600738245,9.048330899347999,5.679656865563515,18.699375021560893,10.979022687809758,1.9108126444579878,2.491878730034612,3.4290014143946275,6.291037567701205,4.423519197819762,9.081534675666662,5.281254671526971,8.241177282292469,3.2041644147511006,5.020281614019755,7.690770787576325,8.067525844324598,6.322171498223382,4.219121925416556,1.274852523487,8.82789232202201,2.8606993778963465,5.045119763577613,2.4191322746455386,2.866434575624116,2.5183123857272633,10.783034163954785,6.10613134321493,10.819385830755609,5.844813311408299,6.954466267263088,0.7783051412669756,11.118349182985867,2.47187022066856,1.9597127514000205,3.670483423984913,5.058746248404494,3.013997332198751,3.1302536711015025,2.981526626266343,1.6198699446891205,1.0687303795867207,12.442878005588582,5.0539597300001144,15.116256338902751,5.45602727596794,2.6808815243264377,2.469800374872072,4.776169175396433,8.30861975782804,1.4765762450697422,4.365261663006105,5.736405137817232,1.8966255763945585,2.4723014385428286,1.4551015949311774
GPB:bin_000168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.587594508248398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2807165098989697,0,0,0,0,0,3.718364905256789,0,0,0,0,0,0,0,0,0,0,2.9016201806024244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.763400945476947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000071,15.73730198030278,0,0,0,0,0,0,0,0,2.671652340261642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.466918066506684,0,0,0,0,0,0,0,0,6.413499832823339,0,0,0,0,0,0,0,0,0,0,13.280968947464205,0,0,0,0,0,5.187290764653352,0,0,0,0,0,6.855883137165276,0,0,0,0,5.223159681221617,5.243421915802215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3731171464002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000149,0,0,0,0,0,0,0,0,0,3.749663724232712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7324625260330342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.173725351112204,0,0,0,0,0,1.2914122977685396,0,0,0,0,0,0,0,0,0,0,1.607473735225277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.536397884510559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000026,0,0,0,0,4.263703999114021,0,6.840577846498443,6.1852704828161675,0,0,0,0,0,0,0,0,0,6.40398951213647,0,2.2877551615793204,0,0,0,0,0,0,0,0,0,2.801201056943706,0,0,3.369029306140646,0,0,0,0,0,2.042482248551716,0,0,0,0,0,0,0,1.0617729723666833,0,0,0,0,0,0,0,0,0,0,1.8702006510587423,0,0,0,0,0,15.496421669441961,0,0,0,6.3257723922882425,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727703872221862,0,0,0,1.9544083270713375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
