genome	D300530	D300531	D300470	D300477	D300433	D300479	D300436	D300445	D300521	D300514	D300443	D300526	D300474	D300511	D300489	D300491	D300488	D300508	D300502	D300438	D300448	D300518	D300500	D300522	D300429	D300472	D300471	D300431	D300463	D300452	D300453	D300465	D300422	D300437	D300523	D300426	D300440	D300485	D300447	D300461	D300456	D300425	D300424	D300450	D300481	D300494	D300423	D300441	D300435	D300457	D300432	D300444	D300482	D300501	D300512	D300484	D300495	D300478	D300458	D300427	D300490	D300496	D300467	D300418	D300519	D300504	D300527	D300439	D300475	D300506	D300473	D300486	D300528	D300449	D300492	D300446	D300419	D300529	D300480	D300517	D300428	D300509	D300516	D300510	D300483	D300466	D300421	D300454	D300525	D300468	D300451	D300498	D300476	D300487	D300459	D300420	D300430	D300462	D300442	D300507	D300434	D300460	D300513	D300455	D300524	D300469	D300520	D300505	D300493	D300499	D300503	D300464	D300515	D300497
GPB:bin_000065	0	0	0	0	0	0	0	0	3.21255765540772	2.3999281697588035	3.4597235200808756	6.837839905024459	7.43876970759106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.482103960972236	8.585110522132693	7.117379260348044	16.14863539169097	13.159599479895846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.471755085481313	1.0482725824634447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.911066845355476	3.928465726000885	5.143544090798746	3.551855780837953	4.282279546006272
GPB:bin_000067	0	0	0	0	0	2.3782243158452587	0	0	3.0557220411841595	0	0	0	3.284575932914628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.739962651322426	7.156487142635346	8.360171009411763	19.449111342600823	20.505126552689305	12.524817441641607	24.529216709933653	43.51415841008778	14.790327854775573	90.42512960580925	112.26612624130576	36.51119462859056	43.14244972977286	50.87009581765935	58.55996821979688	53.13742769440004	42.63747062889934	10.006036850810855	0	0	0	0	0	39.597491237459	102.03466158507231	25.229829675805497	0	9.88534320277487	76.75964226454764	15.117540781269108	32.85525696080991	41.924064049599316	4.6487220698071585	19.024320008604246	3.402363912816078	0	29.985194102968205	3.682392258259253	26.857871194767366	4.01264095743066	8.435154594555211	0	0	0	0	0	0	0	0	0	0	0	8.425570226529357	0	0	9.53974216748965	27.48822770723702	17.605573331691126	14.921646707184111	12.689876738955641
GPB:bin_000069	0	0	0	0	0	0	0	0	0	0	2.4299039365574293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.6424170555252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115.21905892757482	12.322672178030814	6.1051378806955166	57.70515540413197	58.47865084142157	15.05365867905233	74.34098873252162	87.48952130443732	44.10772167489371	34.926604637960786	0	3.434935799878705	0	31.90271663462403	13.13135139007854	0	20.063718683132006	0	57.30245862027581	0	0	0	0	115.16717312744512	23.241347460995524	47.19301015674805	5.208841486370737	169.23662617262136	120.53331483637264	81.72287324121056	60.083345844641045	97.40860774928343	117.46589204559197	96.82088811879065	60.5542881993802	116.80089132229388	81.57645671551477	39.07076045781803	0	65.05219839268105	0	0	0	0	0	19.073096916012087	0	108.40059397148153	72.59795441259753	111.3180407885364	22.059131558568208	139.86098073745376	51.881966877967066	6.989592265228163	24.703253837472865	179.11272543741282	9.215000244141628	174.06741320765136	137.67814923305303	101.1514358037576
GPB:bin_000071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.3731171464002	5.187290764653352	5.223159681221617	13.280968947464205	14.466918066506684	2.671652340261642	6.855883137165276	5.243421915802215	6.413499832823339	15.73730198030278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.58015581212807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7014332236479435	7.562066224816836	107.39970478741348	16.95604667452511	5.753189771448851	66.44693934977536	0	73.37645419076263	0.9231564160467952	54.33779297051769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.1406896838051	12.148150040679065	18.018829736356544	0	19.29485096452099	19.340639862928715	0	0	14.86450557969863	0	0	0	0	0	25.913043408833783	0	0	0	0	5.484448141976722	28.12436376585146	14.036872238993299	12.563483692844715	10.609970402886416	9.807367262095335	16.292224989161564	0	0	0	9.42560681268548	0	0	0	0	0	0	0	0	0	0	12.618574085000482	45.10493921294193	17.78230033525298	63.5227351661135	57.46434893136615	54.900050858811305	25.42241955405525	44.4850924600415	37.357912696898246	54.46607429857555	0	28.62205356223258	6.824781414896921	32.725369604634615	15.234489459770838	0	20.145797920457458	0	0	0	0	0	0	0	0	0	0	0	15.143550392139797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.476863232911798	6.241382146082154	9.492713297623048	4.453379556035312	0	23.67856911888107	40.09698304253856	23.577450304873423	3.1148826295203063	30.46211258080922
GPB:bin_000075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9993573361678387	5.666137081514651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.26608167296138	0	4.336049106301498	0	2.695136109038002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.572807592856443	6.361618080527098	0	3.708698012076803	2.4867886408696505
GPB:bin_000076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.163847981567775	3.282954612315295	10.44285872774678	8.617009411944473	8.081851980758687	16.35071048427913	13.274301700344038	8.478697473297014	25.308845436335382	16.487573440712186	46.80612120341046	24.181098188011152	17.702962158731758	104.75280802507822	121.67454922748757	37.19590034632139	28.358821271995623	22.12894419545043	4.501460837523429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000078	0	0	0	0	0	0	0	0	2.2323883593001144	1.785595715012948	1.9481044618823775	2.424734359065162	2.7692035283722056	2.923540017672507	2.3291785348844734	1.449043420225997	4.07310424906317	1.480625790623356	1.4917775170978953	2.4596367090999793	2.1613067439853038	0.7358862557950671	1.9153728677643598	0	0.8622583012260089	0	0	1.339696911397405	6.280635324923853	5.5589228283502425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9480516827189103	2.529015770754555	1.9633848809829864	2.5200348001968154	1.701404436514328	1.7889582584919121	3.1324859156248457	1.7412867560053324	2.111975251679995	4.52811171476097	3.1702826068820626	1.786659811050595	0.6097270295716546	1.6375161104140101	2.091544607757175	0.929168660073244	0.7764495967501656	0	1.5837154147505845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000080	0	0	0	0	0	0	0	0	1.4102791888421375	1.6635136444763896	1.1482115600494254	2.266592232460851	2.1312680196732434	1.3455698860470187	1.258500036342198	2.2212149600639624	3.235212763379986	0	2.010531161415892	1.6517024300816487	1.6507433998530159	5.024207941981699	1.1762758130557327	2.8576577049498075	1.0346926661444158	5.147872366200141	0	0	0	0	1.65049102347706	1.2669294072991286	1.1977278050119928	0.9781603579302715	1.8496664593815366	2.2290386277185985	2.7058280771746768	2.203851465398189	1.46378298054481	1.6179344709787358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4208789966322897	2.2996030624358963	4.4034125324051265	1.6869846474402979	1.7112632548072653	2.161704610613537	2.086849777504987	2.0512647084951907	2.23625659207094	5.579486444360095	4.216048310895391	3.1882707574521696	2.082407953288161	4.548882275506166	5.009014884149148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4946738489618245	1.181878568601956	1.592595882832753	0	1.1596189722426367	1.5571117643733394	1.1893489093302536	2.3129790103615644	1.3014040202547184	0.9932019899372492
GPB:bin_000082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8500873170305105	3.1873790679624383	3.1723138056560662	3.4053641899056593	3.607207959377767	3.8925768225892847	5.945039463471692	3.3600146758201515	6.733403615116368	5.750882052319162	0	1.6435996206696764	0	2.8138732960197643	0	0	0	0	0	0	0	0	0	1.1785236999464346	2.0752655038971546	0	5.577887747739869	1.417569443685298	7.628351935459186	2.2694741574384816	3.0219173945363313	4.146790313412114	4.2534257244990545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.257611152847385	3.9089165834799817	24.19952111912676	13.60222357150453	17.77485052124605	2.4863385166356218	0	0	1.3107477196557271	5.949305862860318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2860552159397192	15.569756481503832	1.3184339633551736	18.203171797956614	38.09319633675245	64.69290575609077	13.92900871910405	5.327124997403525	4.982285021678463	5.22872560506293	0.8583104890299624	3.8813233995467256	2.523984413289237	1.1999925895194472	2.5809945875421962	63.13514695488196	15.269505704105125	4.446667276721379	8.073213302261712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000085	0	0	0	0	0	0	0	0	69.16331577507076	47.24306830717334	48.67380900720921	48.650804922527726	86.40730991398898	41.264982177738915	4.363171043006145	10.827035420622053	0	4.222831955555038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.208603118289492	43.863404547849285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81.23743710878492	61.38982460526975	69.78924416544929	83.30190019092919	21.435555654926766	54.701257084266125	45.97760746812415	93.18864955473477	33.76064352234262	129.52768725025769	26.923565031649908	34.20419250624228	17.918481459589493	76.599964793201	44.419564903167135	2.7999797198760645	0	8.679956026141207	0	0	0	0	0	44.390797988236905	2.0821294633986276	2.5666323311152213	2.0726822006957595	248.60230897398634	91.27727936469049	46.863902418593725	46.05139058983355	14.653554705791771	8.058751267114111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.70503472971224	100.41618341293703	61.45836449617906	144.33664942751165	47.3453821622454	126.75945033306326
GPB:bin_000086	0	0	0	0	0	0	0	0	2.7488054051478623	2.7696925637719225	8.0398961636176125	0	5.576041399301302	2.7134401718925547	3.1714360805300634	0	0	3.7860165160711237	0	4.053768679713328	5.156131126477201	3.4145201870776267	2.334382045957897	0	2.939971320501845	3.9175180092186297	0	2.1391124725077963	0	0	2.471554886811273	3.600337514351276	3.7846332605331066	1.7232136407439456	2.546850096597345	3.115506448276233	2.9706795934458277	4.788922889651558	2.999174657528983	2.251386713676862	3.88224499299919	5.22902869333071	1.7367234364985806	3.460951464637072	2.5256862868656813	2.871869039513463	0	3.524811761975535	2.465514670961931	0	0	0	0	0	5.712061527206331	3.0271625279148653	3.0200618161530435	3.2385239741238996	2.663227995862529	1.7406887690408968	6.783992352133825	2.5687055340980174	4.275273999867822	4.985529610121742	5.306168243834138	3.825393190386681	2.017247659608477	5.375377129252934	5.654933073486219	0	0	1.7516164877912328	1.7047241250524483	0	0	0	0	2.586964507199845	3.498529906753207	1.128736519022069	2.4471173723063018	2.6829624415382414	2.5527980954108194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.127402445903181	2.9778264137255834	0	2.170973458400127	2.3405144788431067	4.687299716125224	2.9372970264616782	0	3.687298179174627
GPB:bin_000087	0	0	2.4939129788824754	1.4821154273098673	1.4063108051413205	1.2955583950242453	1.7302531632390914	0.8259580463342387	5.314258556791422	3.231784028298141	5.62832436612113	6.897376467870405	7.922764825867441	3.808886811655903	11.334352690712358	3.809688753649891	8.054114482987996	6.947139078971026	3.8865907701260003	8.075809124299038	8.010640785419175	5.710966598975259	2.9232473979796127	0.7669942060394392	3.284121295274198	2.019289940861702	0	1.1360141456940076	3.795253797758108	2.313813690022125	7.496216100012577	4.385440897859884	5.730508659144545	3.4965937162076415	3.364273287199627	12.591882152232227	2.664051304028028	5.872747844393989	4.056771302744921	4.667851102163752	7.38799613829757	11.394540547734824	3.351315592875716	4.503495200869587	3.474814659949863	5.685473285061115	3.374023213547586	11.729963338588632	6.216443300027885	4.468378583027587	0	3.339961782539781	3.795338212704843	0.7824421412920495	7.127998102351997	5.303833310869578	3.4065651755141504	3.3029036209228635	0.7234360935238823	0	12.209440236046701	1.7979117430476552	2.663587021820982	5.443877707503898	5.0126017446318425	3.267069476033612	1.597890526757709	4.508138022940043	2.303261821680178	0.9876970842796013	1.1361829755874788	0	1.3812817734342222	0	0	0	0	0	12.130934335582616	1.794788390018439	1.7041267372244309	4.274308620482499	7.159653707377838	2.292372293551289	1.4737583475830454	1.9754785835059383	2.6768823759318354	1.5309916814697655	5.051854694863885	3.6537321395559155	2.749901304858108	3.013444768566575	2.159123300129183	1.0653588352763308	1.9914330084389622	1.0608004281526098	0	0	2.0016894244673344	4.163514002892056	0.834441748481164	1.2512405479880682	3.159651456312592	0.8959380371780308	2.770414136914853	2.6835933641973138	3.0449315436989446	0.7136017522291876	4.926160839174613	3.3649908142468794	7.378246211949611	0.8800680271917426	0.7737051943049175	2.8377350569364745
GPB:bin_000088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.540579550559268	10.034992510989513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.329798628829124	0	0	0	0	0	0	4.76678332922491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.6606101823014106	0	0	2.539178098304368	0
GPB:bin_000089	0	0	0	0	0	0	0	0	0	0	5.526534333650124	6.493281016003406	7.699451102582901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6814592414899177	3.5813323376302537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.932604152500296	8.956620124521898	10.415763036615425	11.710562633935075	4.340190460402697	13.391475472630372	18.864476012595432	7.697187836220793	91.67137090771266	15.715668965206456	40.83210144583491	54.72092215731734	16.24144082956659	53.39839000284066	59.94556693514706	38.870875523971314	20.72273840342552	26.50653068023527	16.606188836483938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000092	0	0	28.53745760027585	0	29.32711487418408	0	52.09824757830417	0	7.26726761342678	3.655698202171507	8.777870551537216	7.7964748087501805	7.419425488749539	4.893559652302215	7.530424057382965	6.526136974163232	27.04004819335076	14.17992618639039	13.451462840601094	15.7224040944301	20.234591759819093	10.889662486167467	22.116305049476367	12.8030252153064	16.67805177778134	18.15365990810386	6.3129355243532785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.158109373245875	28.617596085994258	19.013870623706957	12.057759851169951	16.911814086731994	7.160554123297997	6.4984343175147945	6.5620339037416	12.758219833047328	20.418474251439385	33.686580838131285	12.460669995830193	18.186549765047392	54.07284182396998	60.410247401889244	60.56379604830561	28.01900068962199	66.29106658861643	6.724904475325967	0	0	0	0	4.95832447917502	14.677521530640066	1.6554310738857794	0	3.153629837377512	2.8272121028659405	3.348864028194313	5.1641210126216865	6.667845272079932	5.970993777364361	0	0	0	0	0	0	0	0	0	0	0	9.988705936362324	25.055643373213798	18.4336183704072	18.7329348627973	52.42045541112697	9.357333448270332	30.71205976456626	42.16727743653072	59.47361945295334	13.949885129825349	35.21180566692862	37.87874079835774	113.238537039116	38.18219201562074	14.846819719981395	74.21816111494235
GPB:bin_000093	0	0	0	0	0	0	0	0	10.076703302582406	11.412733490323856	13.172146234168997	15.181929809876943	16.81113073732333	13.74735628593445	5.175984419452903	10.490507653503682	87.39016344214808	4.485231874541045	5.003188420553966	35.74271215077303	5.713011085693872	4.676364527505413	6.733391953099585	2.591983128552457	5.8056866925939765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.7431159886131535	3.1029501734863203	5.2411766177890575	6.115123123081663	3.6769521633368742	7.282628673694711	6.921633886481874	4.8640455749986415	14.420419352806716	4.543779732345254	7.500338688786856	9.755962864176736	3.962486225936917	17.72524530128633	17.47560793558614	9.416583756226913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.030854764207887	2.2834095994325563	5.014449283403559	0	6.1436851583553445
GPB:bin_000094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.843594606216303	33.557360475836276	0	4.735537431905558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.249349266667583	6.377374098876477	4.01986376774287	10.249346767451712	8.825730926921677	0.7082777778472005	2.529706304646917	3.928704868847399	1.4690390889858307	15.2512149313153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000097	0	0	0	0	0	0	0	0	1.4479131852316673	0	0	0	0	0	0.7335738791768693	1.8697948994277371	0	0	1.6429701727701194	1.9296471615363102	1.963409976059095	2.0489424395168165	0	0	0	0	0	0	0	0	1.3347566008007583	1.6223032378198088	0	0	1.5963161017931804	0	0	0	0	0.9491443343268922	0	0	0	0	0	0	0	1.4831083615826914	0	0	0	0	0	0	2.069148972450907	1.0285892600145963	2.722510589246373	1.7758728881188994	1.6103327853980942	0.6652809134376001	2.6908963174659473	0.9952868475080314	1.1949990109882613	1.8841185177101307	1.1766340861190496	0	0	0	0	0	0	0	0	0	0	0	0	0.9989700636377897	1.75259700841001	2.8317281786496236	4.3454788522007215	3.2729467775269248	3.3666641657174425	1.7976652502199697	0.8263193075553675	2.1073111840175702	2.116570380121546	1.3622272544352059	0.9856695609469958	0	2.3344428453526676	1.2496333835796767	0	0	0	0	0	0	0	0	0	0	0.7027780998697232	0	1.2439550920462994	1.8718411306109362	1.413229566676443	0	1.3076440376233707	1.8607403264420812	1.1524885581573006	2.0844957063249003	1.8003253507581285	1.2875398162484397
GPB:bin_000099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.560798742091308	11.314363867834073	0	83.18487773123212	51.07341256903907	0	5.179493565617448	17.233979782388637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.392089718409913	77.05439279339514	38.93401183788721	8.579054312202635	135.4607552846645	225.47503775826354	6.196869795180076	30.33189961376132	71.2238191961221	143.70647725848144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000104	0	0	81.03279266895439	49.82102654637923	47.16008599739585	0	41.78053058956665	0	42.55455644653014	12.555605710531301	24.534257061229834	16.66005888554079	17.93428086332597	51.29876348814789	145.82882349337308	67.74889915305381	5.531100114573995	22.735438293065773	31.479645334683525	94.216477951724	53.99797752603266	51.838500665120705	36.25587394184542	65.72920679162532	76.84710955935842	73.79494846282823	53.00593010211662	27.858276122624456	42.20175022869026	18.350289392645152	55.6983837813362	129.05489481656542	29.256438009271548	25.867667387536855	70.95602034586277	71.66202009375772	179.26527576981823	62.41677188648513	129.1593986942649	82.7932675278143	32.4014836170454	40.956858348655636	28.675223215071657	92.8303227437479	14.018519157518469	192.9456361532714	137.31436301576784	202.80917549679833	60.47584474554644	13.783209381687737	53.895022897193954	43.27456985457483	31.784671309249084	47.25163252098704	37.96532921890393	22.955748523108102	75.2139899988944	52.28021264144818	50.251612099070236	36.637130002401335	54.60130432669997	81.40436592413046	229.39601124754674	52.725973790934496	55.45772205489552	77.11178464314109	58.89543485655012	92.40072307669557	145.50196719395117	107.55054600459282	61.38571155943869	15.214011125015228	21.919970029076584	0	0	0	0	38.03758055213821	116.08468898477018	57.51114578924722	190.785102986318	124.9125906750711	138.7767130995329	77.8332416694424	58.23144087890296	244.29267282751297	104.68725242827153	96.84055341986122	35.413786765612024	3.2774007547658766	78.99274881112756	18.798163154214343	7.88236694240949	39.03582497149734	47.14610754744751	5.441067629642201	5.1411471342769195	90.29652623195213	194.59255811267687	46.61577149424348	76.31198491876654	31.46186418298601	29.085950214183654	64.55948869153963	112.61078009609568	83.63141116149299	118.55074106910847	52.335210976005655	24.025821753284934	20.276111357191297	63.149777858839485	55.15871702476615	50.942893982787844	12.482791014074925
GPB:bin_000111	0	0	0	0	31.86694751454448	78.57712310873536	0	182.7926369012903	35.80800802055266	63.91382725927497	41.07891857500229	59.240361117671725	107.09910491789056	44.66344045077048	32.898629661584735	21.668795519287404	34.768324601020886	40.948054389372764	59.625820009929285	104.33861770787642	71.59582005812972	49.149647895809935	63.46189996481368	82.70814153576231	26.56263405746456	46.078364269980284	72.79673393840947	58.53692394453093	284.8363354171989	130.2026346358698	4.217104406965927	0	0	3.0508466406705645	0	0	0	0	0	0	0	5.3955086833086705	0	0	0	0	0	0	23.134136995281178	0	55.99333869964862	4.733234683106229	11.725141829784977	8.50554546024187	5.369143044435982	3.8779179339364815	8.137968929998506	3.456115912410166	5.000168701528436	4.918131558271917	5.042103081453917	3.1070001494213537	6.459533323371909	0	0	0	0	9.821947586845136	0	0	8.412856020475544	0	0	2.9359850000241	0	83.57560479497944	0	2.0109704193919997	4.212718167226595	7.62641769534432	2.3159827828040123	46.00722042541705	35.76886926595555	12.197024105038391	16.251018234225203	17.792853803255458	37.19844601792092	5.144866412489697	16.95161158160093	61.13748210558787	21.307003041447555	4.875618773106084	20.720403726857764	0	7.53676488308984	7.404310083049352	76.56171824916734	6.330211551716658	63.23449030448216	0	4.768035398400709	18.942000414523754	4.313939084288103	0	3.248227428940506	30.887032636515684	75.26985014484231	13.437799746465702	0	23.040194344160756	28.248444330905638	27.729952233367232	27.338130883465805	31.590951814023434
GPB:bin_000112	0	0	0	0	0	0	0	0	8.400106755154079	3.8817032779220573	5.6224521468057365	7.080022024564911	9.445010711998505	5.221320497270222	22.00233828586695	11.310152909077948	10.170449028342876	9.295444046996963	17.709274059339474	31.370481919257852	23.071068511326878	29.953660854254515	8.645020590498566	20.79734369378446	3.4762778485300396	49.928493130232866	35.206132303424866	0	0	8.730854091747691	20.584001769149555	23.12844519705643	17.71920868724276	23.713956805135922	13.299898913757888	20.13904830754914	20.48200344961712	23.362372007473983	15.392485155589181	7.2336298941372785	0	9.704700201555077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.30261269488288	10.797677654439964	7.859595643805983	0	9.941447435996018	31.520343255426017	20.39259179848758	22.85844221666806	13.758701920189576	11.140969563555519	9.616046276282562	60.72444485355404	27.02471364978584	24.154363911594157	18.297858666728033	94.83818904642726	71.44403464883897	36.943471405951904	338.34353831033866	135.16334885642328	110.09659882120307	0	0	0	0	0	0	0	0	0	0	11.614674511842132	27.95035997590993	32.610037229597104	27.738238831822464	10.43586355770812	22.095538566281647
GPB:bin_000113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.779922159682457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.975124853591879	34.009615149986985	122.95125219612181	52.088501675559606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
